molecule_smi,active
COc1ccc(-c2cc3ccc(OCC(C)=O)cc3oc2=O)cc1,1.0
COc1ccc(-c2cc3ccc(OCC(C)=O)cc3oc2=O)cc1OC,1.0
COc1ccc(-c2cc3cccc(OC)c3oc2=O)cc1,1.0
COc1ccc(-c2cc3ccccc3c(=O)o2)cc1,1.0
COc1ccc(-c2cc3ccccc3oc2=O)cc1,1.0
COc1ccc(-c2ccc(-c3cc(=O)oc4c(C(C)C)ccc(C)c34)cc2)cc1,1.0
COc1ccc(-c2ccc(-c3cc(=O)oc4cc(OC)c(OC)c(OC)c34)cc2)cc1,1.0
COc1ccc(-c2ccc(-c3cc(=O)oc4cc(OC)c(OC)c(OC)c34)cc2)cc1OC,1.0
COc1ccc(-c2ccc(C(=O)C3CC3)cc2)cc1,1.0
COc1ccc(-c2ccc(CCC(=O)O)o2)cc1,1.0
COc1ccc(-c2ccc(OC)c(OC)c2OC)cc1,1.0
COc1ccc(-c2ccc(OC)cc2)cc1,1.0
COc1ccc(-c2ccc3oc(-c4ccc(OC)cc4)c(C#CCO)c3c2)cc1,1.0
COc1ccc(-c2cccc(-c3cc(=O)oc4cc(OC)cc(OC)c34)c2)cc1,1.0
COc1ccc(-c2coc3c(C)c4oc(=O)c(CCC(=O)O)c(C)c4cc23)cc1,1.0
COc1ccc(-c2coc3c(O)c(O)c(CC=C(C)C)cc3c2=O)c(O)c1,1.0
COc1ccc(-c2coc3cc(O)ccc3c2=O)c(O)c1,1.0
COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1,1.0
COc1ccc(-c2coc3cc(OC)cc(O)c3c2=O)cc1,0.4791666666666667
COc1ccc(-c2coc3cc(OC)ccc3c2=O)cc1,1.0
COc1ccc(-c2coc3cc(OC4OC(CO)C(O)C(O)C4O)cc(O)c3c2=O)cc1,1.0
COc1ccc(-c2coc3cc(OC4OC(CO)C(O)C(O)C4O)ccc3c2=O)cc1,1.0
COc1ccc(-c2oc(=O)c3cc(OC)c(OC)cc3c2C#CCCCO)cc1,1.0
COc1ccc(-c2oc(=O)c3cc(OC)c(OC)cc3c2C=Cc2ccc(OC(C)=O)cc2)cc1,1.0
COc1ccc(-c2oc3c(OC)c(OC)c(OC)c(O)c3c(=O)c2OC)cc1OC,1.0
COc1ccc(-c2oc3c(c2C#CCCCCO)C(OCCO)CC3)cc1,1.0
COc1ccc(-c2oc3cc(OC)c(O)c(OC)c3c(=O)c2OC)cc1O,1.0
COc1ccc(-c2oc3ccccc3c2C(=O)OCc2ccc(O)cc2)cc1,1.0
COc1ccc(-c2oc3ccccc3c2C(=O)OCc2ccccc2)cc1,1.0
COc1ccc(C#CC2=CC(=O)CC(C)(C)C2)cc1,1.0
COc1ccc(C(=O)C(OC(=O)c2ccccc2)c2ccccc2)cc1,1.0
COc1ccc(C(=O)C23CC4CC(C2)CC(C(=O)c2ccc(OC)cc2)(C4)C3)cc1,1.0
COc1ccc(C(=O)C=Cc2cc(C(=O)O)cc3c2OCOC3)c(O)c1,1.0
COc1ccc(C(=O)C=Cc2ccc(O)cc2)cc1,1.0
COc1ccc(C(=O)C=Cc2ccc(OC(=O)c3cc(OC)c(OC)c(OC)c3)cc2)cc1,1.0
COc1ccc(C(=O)C=Cc2ccc(OC)cc2OC)c(O)c1,1.0
COc1ccc(C(=O)C=Cc2ccc(OCc3ccccc3)c(OC)c2)cc1OC,1.0
COc1ccc(C(=O)C=Cc2ccc3c(c2)OCCO3)cc1,1.0
COc1ccc(C(=O)C=Cc2ccccc2)c(O)c1,1.0
COc1ccc(C(=O)C=Cc2ccccc2)c(OC)c1,1.0
COc1ccc(C(=O)C=Cc2ccccc2)c(OC)c1OC,1.0
COc1ccc(C(=O)C=Cc2ccccc2)cc1,1.0
COc1ccc(C(=O)C=Cc2ccccc2)cc1OC,1.0
COc1ccc(C(=O)CC(=CC(=O)c2ccc(C)cc2)c2ccccc2)cc1,1.0
COc1ccc(C(=O)CC(=O)c2ccccc2)cc1,1.0
COc1ccc(C(=O)CC(=O)c2ccccc2O)cc1OC,1.0
COc1ccc(C(=O)CC(c2ccccc2)C2CCCCC2=O)cc1,1.0
COc1ccc(C(=O)CC2OC(=O)c3ccccc32)cc1OC,1.0
COc1ccc(C(=O)CCc2ccccc2)cc1,1.0
COc1ccc(C(=O)CCc2ccccc2O)c(OC)c1,1.0
COc1ccc(C(=O)COC(=O)c2cc(=O)c3ccccc3o2)c(OC)c1,1.0
COc1ccc(C(=O)COC(=O)c2ccc3c(c2)OCCO3)c(OC)c1,1.0
COc1ccc(C(=O)COc2cc(=O)oc3ccccc23)cc1,1.0
COc1ccc(C(=O)COc2cc3ccccc3oc2=O)cc1,1.0
COc1ccc(C(=O)COc2ccc(C(C)=O)cc2OC)cc1OC,1.0
COc1ccc(C(=O)COc2ccc3ccc(=O)oc3c2)cc1,1.0
COc1ccc(C(=O)COc2ccc3oc(=O)ccc3c2)cc1,1.0
COc1ccc(C(=O)Cc2cc3ccccc3oc2=O)cc1,1.0
COc1ccc(C(=O)Cc2ccc(OC)c(OC)c2)c(OC)c1,1.0
COc1ccc(C(=O)Cc2ccc(OC)c(OC)c2)cc1,1.0
COc1ccc(C(=O)Cc2ccc3c(c2)OCO3)c(O)c1,1.0
COc1ccc(C(=O)Cc2ccccc2C(=O)O)cc1,1.0
COc1ccc(C(=O)OCC(=O)c2ccc(C3CCCCC3)cc2)cc1,1.0
COc1ccc(C(=O)OCC(O)COC(=O)c2ccc(OC)cc2)cc1,1.0
COc1ccc(C(=O)Oc2cc3c(C)ccc(C(C)C)c3cc2C)cc1,1.0
COc1ccc(C(=O)Oc2cc3c(cc2C)C(C(C)C)CC=C3C)cc1,1.0
COc1ccc(C(=O)c2cc3cccc(OC)c3o2)cc1,1.0
COc1ccc(C(=O)c2ccc(OC)cc2O)c(O)c1,1.0
COc1ccc(C(=O)c2ccc3oc(-c4ccc(OC)cc4)c(-c4ccc(O)cc4)c3c2)cc1,1.0
COc1ccc(C(=O)c2ccc3oc(-c4ccc(OC)cc4)c(C#CCCO)c3c2)cc1,1.0
COc1ccc(C(=O)c2ccccc2)c(O)c1,1.0
COc1ccc(C(C)=O)cc1OCc1ccccc1,1.0
COc1ccc(C(O)(c2ccccc2)C(C(=O)O)c2ccccc2)cc1,1.0
COc1ccc(C2(O)COc3c(ccc(O)c3CC=C(C)C)C2=O)c(O)c1,1.0
COc1ccc(C2=CC(=Cc3ccccc3OC(C)=O)C(=O)O2)cc1,1.0
COc1ccc(C2=CC(=O)CC(c3ccc(OC)c(OC)c3)C2)cc1,1.0
COc1ccc(C2=CC(=O)CC(c3ccc(OC)cc3)C2)cc1,1.0
COc1ccc(C2C(=O)c3ccccc3C2=O)cc1OC,1.0
COc1ccc(C2C3=C(COC3=O)Oc3cc4c(cc32)OCO4)cc1OC,1.0
COc1ccc(C2C=CC(=O)CC2)c(OC)c1,1.0
COc1ccc(C2CC(=O)C=C(C=CCc3ccccc3)C2)cc1,1.0
COc1ccc(C2CC(=O)C=C(C=Cc3ccccc3)C2)cc1,1.0
COc1ccc(C2CC(=O)C=C(C=Cc3ccccc3)C2)cc1OC,1.0
COc1ccc(C2CC(=O)C=C(c3c(OC)cccc3OC)C2)cc1,1.0
COc1ccc(C2CC(=O)C=C(c3cc(OC)ccc3OC)C2)cc1,1.0
COc1ccc(C2CC(=O)C=C(c3ccc(C)cc3)C2)cc1OC,1.0
COc1ccc(C2CC(=O)C=C(c3ccc(O)cc3)C2)cc1OC,1.0
COc1ccc(C2CC(=O)C=C(c3ccc(OC)cc3OC)C2)cc1,1.0
COc1ccc(C2CC(=O)C=C(c3ccc(Oc4ccccc4)cc3)C2)cc1OC,1.0
COc1ccc(C2CC(=O)C=C(c3ccc4c(c3)OCCO4)C2)cc1,1.0
COc1ccc(C2CC(=O)C=C(c3ccc4ccccc4c3)C2)cc1,1.0
COc1ccc(C2CC(=O)C=C(c3cccc(C(C)C)c3)C2)cc1OC,1.0
COc1ccc(C2CC(=O)C=C(c3cccc(OC)c3OC)C2)cc1OC,1.0
COc1ccc(C2CC(=O)C=C(c3ccccc3)C2)cc1,1.0
COc1ccc(C2CC(=O)C=C(c3ccccc3OC)C2)cc1OC,1.0
COc1ccc(C2CC(=O)Oc3c(C(C)C)ccc(C)c32)cc1,1.0
COc1ccc(C2CC(=O)Oc3cc(C)cc(C)c32)cc1,1.0
COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)c(CC=C(C)C)c1OC,1.0
COc1ccc(C2CC(=O)c3c(cc(OC)c(OC)c3OC)O2)cc1OC,1.0
COc1ccc(C2CC(=O)c3cc(OC)ccc3O2)cc1,1.0
COc1ccc(C2CC(=O)c3ccccc3O2)cc1,1.0
COc1ccc(C2CC(O)(c3ccccc3)Oc3cc(OC)c(OC)c(OC)c32)cc1,1.0
COc1ccc(C2CC(c3ccccc3)Oc3c(C)ccc(C)c32)cc1,1.0
COc1ccc(C2COc3c(cc(CC=C(C)C)c(O)c3O)C2=O)cc1,1.0
COc1ccc(C2COc3c(ccc(O)c3CC=C(C)C)C2)c(O)c1O,1.0
COc1ccc(C2COc3c(ccc(O)c3CC=C(C)C)C2=O)c(O)c1,1.0
COc1ccc(C2COc3c(ccc4c3C=CC(C)(C)O4)C2)c(O)c1,1.0
COc1ccc(C2COc3c(ccc4c3C=CC(C)(C)O4)C2)c(O)c1O,1.0
COc1ccc(C2Cc3cccc(O)c3C(=O)O2)cc1O,1.0
COc1ccc(C=C(C(=O)O)c2ccc(OC)cc2)cc1,1.0
COc1ccc(C=C(C(C)=O)C(=O)c2ccccc2)cc1,1.0
COc1ccc(C=C2C(=O)OCc3cc(OC)c(OC)cc32)c(OC)c1,1.0
COc1ccc(C=C2C(=O)OCc3cc(OC)c(OC)cc32)cc1OC,1.0
COc1ccc(C=C2C=C(C(C)(C)C)C(=O)C(C(C)(C)C)=C2)cc1OC,1.0
COc1ccc(C=C2CCC(C3CCCC3)C2=O)cc1,1.0
COc1ccc(C=C2CCC(C3CCCC3)C2=O)cc1OC,1.0
COc1ccc(C=C2CCCC(=Cc3ccc(OC)c(OC)c3OC)C2=O)c(OC)c1OC,1.0
COc1ccc(C=C2CCCc3ccccc3C2=O)cc1,1.0
COc1ccc(C=C2CCOC2=O)cc1,1.0
COc1ccc(C=C2CCc3ccccc3C2=O)cc1OC,1.0
COc1ccc(C=C2COc3ccccc3C2=O)c(OC)c1,1.0
COc1ccc(C=C2COc3ccccc3C2=O)cc1OC,1.0
COc1ccc(C=C2Cc3ccccc3C2=O)cc1,1.0
COc1ccc(C=C2OC(=O)c3c(OC)cccc32)cc1OC,1.0
COc1ccc(C=C2Oc3ccccc3C2=O)cc1,1.0
COc1ccc(C=CC(=O)C(C)(C)C(=O)C=Cc2ccc(OC)c(OC)c2)cc1OC,1.0
COc1ccc(C=CC(=O)C2(O)CCCCC2)cc1,1.0
COc1ccc(C=CC(=O)C2(O)CCCCC2)cc1OC,1.0
COc1ccc(C=CC(=O)C2C(=O)C=C(C)OC2=O)cc1O,1.0
COc1ccc(C=CC(=O)C=CC=Cc2ccccc2)cc1,1.0
COc1ccc(C=CC(=O)CC(=O)C=Cc2ccc(OC)c(O)c2)cc1O,1.0
COc1ccc(C=CC(=O)CC(=O)C=Cc2ccc(OC)c(OC)c2)cc1OC,1.0
COc1ccc(C=CC(=O)CC(=O)C=Cc2ccc(OC)cc2)cc1,1.0
COc1ccc(C=CC(=O)CC(=O)C=Cc2ccc(OC)cc2OC)c(OC)c1,1.0
COc1ccc(C=CC(=O)CCC(=O)O)cc1,1.0
COc1ccc(C=CC(=O)Oc2ccc(C)cc2)cc1,1.0
COc1ccc(C=CC(=O)c2c(O)c(OC)c3occc3c2OC)cc1,1.0
COc1ccc(C=CC(=O)c2c(O)cc(C)oc2=O)c(OC)c1,1.0
COc1ccc(C=CC(=O)c2c(O)cc(C)oc2=O)cc1,1.0
COc1ccc(C=CC(=O)c2c(O)ccc3c(C)cc(=O)oc23)cc1,1.0
COc1ccc(C=CC(=O)c2c(O)ccc3c(C)cc(=O)oc23)cc1OC,1.0
COc1ccc(C=CC(=O)c2c(OC)cc(OC)c(OC)c2O)cc1,1.0
COc1ccc(C=CC(=O)c2cc(C)c(C)cc2O)cc1OCc1ccccc1,1.0
COc1ccc(C=CC(=O)c2cc(O)ccc2O)cc1,1.0
COc1ccc(C=CC(=O)c2cc3cccc(OC)c3oc2=O)cc1,1.0
COc1ccc(C=CC(=O)c2ccc(C(=O)C=Cc3ccc(OC)c(OC)c3)cc2)cc1OC,1.0
COc1ccc(C=CC(=O)c2ccc(O)cc2)cc1,1.0
COc1ccc(C=CC(=O)c2ccc(OC)c(OC)c2)cc1O,1.0
COc1ccc(C=CC(=O)c2ccc(OC)cc2O)cc1,1.0
COc1ccc(C=CC(=O)c2ccc(OC)cc2OC)c(OC)c1,1.0
COc1ccc(C=CC(=O)c2ccc(OC)cc2OC)cc1,1.0
COc1ccc(C=CC(=O)c2ccc(OCc3ccccc3)c(OC)c2)cc1OC,1.0
COc1ccc(C=CC(=O)c2ccc3c(c2)OCO3)c(OC)c1,1.0
COc1ccc(C=CC(=O)c2ccc3c(c2)OCO3)cc1OC,1.0
COc1ccc(C=CC(=O)c2ccc3c4c(cccc24)CC3)cc1,1.0
COc1ccc(C=CC(=O)c2ccc3c4c(cccc24)CC3)cc1OC,1.0
COc1ccc(C=CC(=O)c2ccccc2)c(OC)c1,1.0
COc1ccc(C=CC(=O)c2ccccc2O)cc1,1.0
COc1ccc(C=CC(=O)c2ccoc2)cc1,1.0
COc1ccc(C=Cc2cc(OC)cc(=O)o2)cc1,1.0
COc1ccc(C=Cc2ccc(O)c(OC)c2)cc1,1.0
COc1ccc(C=Cc2ccc(OC)cc2OC)cc1,1.0
COc1ccc(C=Cc2cccc(O)c2)cc1,1.0
COc1ccc(CC(=O)c2ccc(OC)c(OC)c2C)cc1OC,1.0
COc1ccc(CC(=O)c2ccc(OC3OC(CO)C(O)C(O)C3O)cc2O)cc1,1.0
COc1ccc(CC(=O)c2ccccc2C(=O)O)cc1,1.0
COc1ccc(CC2=C(O)C(=O)c3ccccc3C2=O)cc1,1.0
COc1ccc(CC2OC3(C=CC(=O)C=C3)OC2Cc2ccc(OC)cc2)cc1,1.0
COc1ccc(COc2ccc3ccc(=O)oc3c2)cc1,1.0
COc1ccc(COc2cccc(C=O)c2)cc1,1.0
COc1ccc(O)c(C(=O)C=Cc2cc3ccccc3o2)c1,1.0
COc1ccc(O)c(C(=O)CC(=O)c2ccccc2C)c1,1.0
COc1ccc(O)c(C(C)(C)C)c1,1.0
COc1ccc(O)c2c(=O)c3c(OC)cc4c(c3oc12)C1C=COC1O4,1.0
COc1ccc(OC)c(C(=O)C2COC(=O)C2)c1,1.0
COc1ccc(OC)c(C(=O)C=Cc2ccccc2)c1,1.0
COc1ccc(OC)c(C(=O)CC2OC(=O)c3ccccc32)c1,1.0
COc1ccc(OC)c(C(=O)COC(=O)C2CC3CCCC(C2)C3=O)c1,1.0
COc1ccc(OC)c(C(=O)COC(=O)COc2ccccc2)c1,1.0
COc1ccc(OC)c(C(=O)COC(=O)c2ccc(C)o2)c1,1.0
COc1ccc(OC)c(C(=O)COC(=O)c2ccccc2O)c1,1.0
COc1ccc(OC)c(C=C2CCCC(=Cc3cc(OC)ccc3OC)C2=O)c1,1.0
COc1ccc(OC)c(C=C2CCc3ccccc3C2=O)c1,1.0
COc1ccc(OC)c(C=CC(=O)CC(=O)C=Cc2cc(OC)ccc2OC)c1,1.0
COc1ccc(OC)c(C=CC(=O)c2ccc3c(c2)OCCO3)c1,1.0
COc1ccc(OC)c(C=CC(=O)c2ccc3c(c2)OCO3)c1,1.0
COc1ccc(OC)c(C=Cc2ccc(OC)cc2OC)c1,1.0
COc1ccc(OC)cc1,1.0
COc1ccc(OCc2cc(=O)c3ccc4c(c3o2)C=CC(C)(C)O4)cc1OC,1.0
COc1ccc(OCc2ccc(C(=O)O)cc2)cc1,1.0
COc1ccc(OCc2cccc(C(=O)O)c2)cc1,1.0
COc1ccc(Oc2coc3cc(O)ccc3c2=O)cc1,1.0
COc1ccc(Oc2coc3cc(OC(=O)C=Cc4ccccc4)ccc3c2=O)cc1,1.0
COc1ccc2c(=O)c(-c3ccc4c(c3)OCO4)coc2c1,1.0
COc1ccc2c(=O)c(-c3ccccc3)coc2c1,1.0
COc1ccc2c(=O)c3ccccc3oc2c1,1.0
COc1ccc2c(c1)C(=O)CC(c1ccccc1)O2,1.0
COc1ccc2c(c1)C(=O)c1ccccc1CO2,1.0
COc1ccc2c(c1)CCC(=CC=Cc1ccccc1)C2=O,1.0
COc1ccc2c(c1)CCC(=CC=Cc1ccccc1OC)C2=O,1.0
COc1ccc2c(c1)CCC(=Cc1ccc(C)o1)C2=O,1.0
COc1ccc2c(c1)CCC(=Cc1ccco1)C2=O,1.0
COc1ccc2c(c1)CCC1C2CCC2(C)C(C(C)=O)CC12,1.0
COc1ccc2c(c1)OC(=Cc1ccco1)C2=O,1.0
COc1ccc2c(c1)OC(c1ccc3c(c1)OCO3)C(O)C2=O,1.0
COc1ccc2c(c1)OC1c3ccc(O)c(CC=C(C)C)c3OCC21,1.0
COc1ccc2c(c1)OC1c3ccc(O)cc3OCC21,1.0
COc1ccc2c(c1)OCC1c3ccc(O)cc3OC21,1.0
COc1ccc2c(c1)c(=O)oc1c(C)c(OCc3ccc(C(=O)O)cc3)ccc12,1.0
COc1ccc2c(c1OC)C(=O)OC2c1ccc(O)cc1,1.0
COc1ccc2c(c1OC)OCC2C,1.0
COc1ccc2c3c(ccc2c1)C(O)=C(C=O)CC3,1.0
COc1ccc2cc(-c3ccccc3)c(=O)oc2c1,1.0
COc1ccc2cc(C(=O)C=Cc3cc(OC)c(O)c(OC)c3)ccc2c1,1.0
COc1ccc2cc(C(=O)C=Cc3cc(OC)c(OC)c(OC)c3)ccc2c1,1.0
COc1ccc2cc(C3=CC(=O)CCC3)ccc2c1,1.0
COc1ccc2cc(CC3CCC(CO)O3)ccc2c1,1.0
COc1ccc2cc(CCC(C)=O)ccc2c1,1.0
COc1ccc2ccccc2c1C(=O)C=Cc1ccoc1,1.0
COc1ccc2oc(-c3ccco3)cc(=O)c2c1,1.0
COc1ccc2oc(C)c(C(=O)c3ccc(C)cc3)c2c1,1.0
COc1ccc2oc3ccc(OC)cc3c(=O)c2c1,1.0
COc1ccc2oc3ccccc3c(=O)c2c1,1.0
COc1ccc2occ(C(=O)c3ccccc3)c2c1,1.0
COc1ccc2occ(C(C)=O)c2c1,1.0
COc1cccc(-c2coc3c(C)c4oc(=O)c(CCC(=O)O)c(C)c4cc23)c1,1.0
COc1cccc(-c2coc3cc4oc(=O)c(CCC(=O)O)c(C)c4cc23)c1,1.0
COc1cccc(C#CC2=CC(=O)CC(C)(C)C2)c1,1.0
COc1cccc(C(=O)C=Cc2ccccc2)c1,1.0
COc1cccc(C(=O)Oc2cc3c(C)ccc(C(C)C)c3cc2C)c1,1.0
COc1cccc(C(=O)Oc2cc3c(cc2C)C(C(C)C)CC=C3C)c1,1.0
COc1cccc(C(=O)Oc2ccccc2C=CC(=O)c2cc3ccccc3o2)c1,1.0
COc1cccc(C(=O)c2cc3ccc(O)cc3oc2=O)c1,1.0
COc1cccc(C2=CC(=O)CC(c3ccc(OC)c(OC)c3)C2)c1,1.0
COc1cccc(C2=CC(=O)CC(c3ccc4c(c3)OCO4)C2)c1OC,1.0
COc1cccc(C=C2CCC(C3CCCC3)C2=O)c1OC,1.0
COc1cccc(C=C2CCCC(=Cc3cccc(OC)c3)C2=O)c1,1.0
COc1cccc(C=C2CCCCC2=O)c1,1.0
COc1cccc(C=C2CCc3ccccc3C2=O)c1,1.0
COc1cccc(C=C2Cc3ccccc3C2=O)c1,1.0
COc1cccc(C=CC(=O)C(C)(C)C(=O)C=Cc2cccc(OC)c2)c1,1.0
COc1cccc(C=CC(=O)C=CC=Cc2ccccc2)c1,1.0
COc1cccc(C=CC(=O)C=Cc2cccc(OC)c2OC)c1OC,1.0
COc1cccc(C=CC(=O)CC(=O)C=Cc2cccc(OC)c2)c1,1.0
COc1cccc(C=CC(=O)CC(=O)C=Cc2cccc(OC)c2OC)c1OC,1.0
COc1cccc(C=CC(=O)OCC(=O)c2ccccc2)c1OC,1.0
COc1cccc(C=CC(=O)c2c(O)cc(C)oc2=O)c1O,1.0
COc1cccc(C=CC(=O)c2ccc3c(c2)OCCO3)c1OC,1.0
COc1cccc(C=CC(=O)c2ccc3c(c2)OCO3)c1OC,1.0
COc1cccc(C=Cc2cc(OC)ccc2OC)c1,1.0
COc1cccc(C=Cc2ccc(C(C)C)cc2)c1OC,1.0
COc1cccc(C=Cc2ccc(C)cc2)c1OC,1.0
COc1cccc(C=Cc2ccccc2)c1OC,1.0
COc1cccc(C=Cc2ccccc2OC)c1,1.0
COc1cccc(COc2ccc3c(C)cc(=O)oc3c2)c1,1.0
COc1cccc(COc2ccc3ccc(=O)oc3c2)c1,1.0
COc1cccc(OC)c1C(=O)C=Cc1ccccc1,1.0
COc1cccc(OC)c1C=CC(=O)C(C)(C)C(=O)C=Cc1c(OC)cccc1OC,1.0
COc1cccc(OC)c1OCCOc1ccc(C(=O)c2ccccc2)cc1,1.0
COc1cccc2c1C(=O)CC1C2CCC2CC(=O)CCC21C,1.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(O)C(O)C(C)O1,1.0
COc1cccc2c1C(=O)c1ccc3ccccc3c1C2=O,1.0
COc1cccc2c1C1(O)C2CCCCCCCCCC12OCCCO2,1.0
COc1cccc2cc(-c3ccccc3)c(=O)oc12,1.0
COc1cccc2cc(C(=O)Oc3ccccc3)c(=O)oc12,1.0
COc1cccc2cc(CC(=O)c3ccc(C)cc3C)c(=O)oc12,1.0
COc1cccc2oc3cc(C#CC4(O)CCCCC4)ccc3c(=O)c12,1.0
COc1ccccc1-c1ccc(C(=O)O)o1,1.0
COc1ccccc1-c1ccc(C=C2C=C(C)OC2=O)o1,1.0
COc1ccccc1-c1ccc(C=C2C=C(CC(C)C)OC2=O)o1,1.0
COc1ccccc1-c1ccc(C=C2C=CC(=O)O2)o1,1.0
COc1ccccc1-c1coc2cc(O)cc(O)c2c1=O,1.0
COc1ccccc1C#CC1=CC(=O)CC(C)(C)C1,1.0
COc1ccccc1C(=O)C=Cc1ccccc1,1.0
COc1ccccc1C(=O)CC(=O)c1ccccc1,1.0
COc1ccccc1C(=O)COC(=O)C=Cc1ccccc1,1.0
COc1ccccc1C(=O)COC(=O)c1ccccc1O,1.0
COc1ccccc1C(=O)OCCc1ccccc1,1.0
COc1ccccc1C(O)(c1ccccc1)c1ccccc1OC,1.0
COc1ccccc1C1=CC(=O)CCC1,1.0
COc1ccccc1C=C(C(=O)c1ccccc1)c1ccccc1,1.0
COc1ccccc1C=C1CCc2ccccc2C1=O,1.0
COc1ccccc1C=CC(=O)C(C)(C)C(=O)C=Cc1ccccc1OC,1.0
COc1ccccc1C=CC(=O)C=Cc1ccccc1O,1.0
COc1ccccc1C=CC(=O)C=Cc1ccccc1OC,1.0
COc1ccccc1C=CC(=O)CC(=O)C=Cc1ccccc1OC,1.0
COc1ccccc1C=CC(=O)c1c(O)cc(C)oc1=O,1.0
COc1ccccc1C=CC(=O)c1ccccc1,1.0
COc1ccccc1C=Cc1ccccc1,1.0
COc1ccccc1COc1ccc2c(C)c(CCC(=O)O)c(=O)oc2c1C,1.0
COc1ccccc1O,1.0
COc1ccccc1OCCCCOc1ccccc1C(C)=O,1.0
COc1ccccc1Oc1ccccc1C(=O)O,1.0
Cc1c(C(=O)O)c(O)cc2c1C(=O)c1c(O)c(C3OC(CO)C(O)C(O)C3O)c(O)c(O)c1C2=O,1.0
Cc1c(C(=O)c2ccccc2)oc2ccc3ccccc3c12,1.0
Cc1c(C)c2ccc(OCc3ccc(C(=O)O)o3)c(C)c2oc1=O,1.0
Cc1c(C)c2ccc3c(c2oc1=O)CC(C)O3,1.0
Cc1c(CCC(=O)O)c(=O)oc2cc3oc4c(c3cc12)CCCC4,1.0
Cc1c(CCC(=O)O)c(=O)oc2cc3occ(-c4ccccc4)c3cc12,1.0
Cc1c(CCC(=O)O)c(=O)oc2cc3occ(C(C)(C)C)c3cc12,1.0
Cc1c(OC(C(=O)O)c2ccccc2)ccc2c1oc(=O)c1ccccc12,1.0
Cc1c(OCC(=O)C(C)(C)C)ccc2c(-c3ccccc3)cc(=O)oc12,1.0
Cc1c2cc(O)c(=O)cc-2oc2cc(O)c(O)cc12,1.0
Cc1c2ccccc2c(C)c2c1ccc1ccccc12,0.8
Cc1cc(=O)c2c(o1)C(=O)c1occc1C2=O,1.0
Cc1cc(=O)oc2c(C(=O)C=Cc3ccccc3)c(O)ccc12,1.0
Cc1cc(=O)oc2cc(O)cc(O)c12,1.0
Cc1cc(=O)oc2cc(OC(C)C)ccc12,1.0
Cc1cc(=O)oc2cc(OCCc3ccccc3)ccc12,1.0
Cc1cc(=O)oc2cc(OCc3ccccc3)ccc12,1.0
Cc1cc(C(=O)O)ccc1-c1ccc(CO)o1,1.0
Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,1.0
Cc1cc(C(c2ccc(O)cc2)c2cc(C)c(O)cc2C)c(C)cc1O,1.0
Cc1cc(C)c(OC2(c3ccccc3)OC(=O)c3ccccc32)c(C)c1,1.0
Cc1cc(C)c2c(c1)C(=O)C(=Cc1ccc(C(=O)O)cc1)CC2,1.0
Cc1cc(C)cc(COc2ccc3c(C)c(CC(=O)O)c(=O)oc3c2C)c1,1.0
Cc1cc(C)cc(Oc2ccccc2C=CC(=O)O)c1,1.0
Cc1cc(C)cc(Oc2coc3cc(O)ccc3c2=O)c1,1.0
Cc1cc(COc2ccccc2)oc1C(=O)O,1.0
Cc1cc(Cc2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,1.0
Cc1cc(O)c(C(=O)C=Cc2ccc(-c3ccccc3)cc2)c(=O)o1,1.0
Cc1cc(O)c(C(=O)C=Cc2ccc(C(C)C)cc2)c(=O)o1,1.0
Cc1cc(O)c(C(=O)C=Cc2ccc(O)c(O)c2)cc1C,1.0
Cc1cc(O)c(C(=O)C=Cc2ccc3ccccc3c2)c(=O)o1,1.0
Cc1cc(O)c(C(=O)C=Cc2ccccc2)c(=O)o1,1.0
Cc1cc(O)c(C(=O)C=Cc2ccco2)c(=O)o1,1.0
Cc1cc(O)c(C(C)C)cc1C1(c2cc(C(C)C)c(O)cc2C)OC(=O)c2ccccc21,1.0
Cc1cc(O)c2c(c1)C(=O)C13C(=C2O)C(=O)C2C(O)C1C1C(O)C3C(=O)C3=C(O)c4c(O)cc(C)cc4C(=O)C321,1.0
Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,1.0
Cc1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,1.0
Cc1cc(O)c2c(c1)CC1C3CCC4CC(=O)CCC4(C)C3CC(=O)C21C,1.0
Cc1cc(O)c2c(c1O)C(=O)C13C(=C2O)C(=O)C2C(O)C1C1C(O)C3C(=O)C3=C(O)c4c(O)cc(C)c(O)c4C(=O)C321,1.0
Cc1cc(O)cc2c1C(=O)C(=Cc1ccco1)O2,1.0
Cc1cc(OCC(=O)C(C)(C)C)c2c(C)c(C)c(=O)oc2c1,1.0
Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,0.75
Cc1cc2c(C(C)C)ccc(C)c2cc1O,1.0
Cc1cc2c(C(C)C)ccc(C)c2cc1OC(=O)c1ccccc1,1.0
